t,P_mtp_toes_r,y,z,P_subt_calc_r,y,z,P_Ankle_tal_r,y,z,P_KneeJ_r,y,z,P_HipJ_r,y,z,P_Pelvis_C,y,z,P_Torso,y,z,P_neck,y,z,P_sho_r,y,z,P_elb_r,y,z,P_hand_r,y,z,P_sho_l,y,z,P_elb_l,y,z,P_hand_l,y,z,P_HipJ_l,y,z,P_KneeJ_l,y,z,P_Ankle_tal_l,y,z,P_subt_calc_l,y,z,P_mtp_toes_l,y,z,Pc_total,y,z,acc_Total_COM,y,z,pelvis Tilt - z,pelvis List - x,pelvis rotation - y,hip flexion_r - z,hip adduction_r - x,hip rotation_r - y,knee angle_r - z,ankle_angle_r - z,subtalar_anle_r - y,hip flexion_l - z,hip adduction_l - x,hip rotation_l - y,knee angle_l - z,ankle_angle_l - z,subtalar_anle_l - y,lumbar_extension_z,lumbar_bending_x,lumbar_rotation_y,arm_flex_r_z,arm_add_r_x,arm_rot_r_y,elbow_flex_r_z,pro_sup_r_y,wrist_flex_r_z,wrist_dev_r_x,arm_flex_l_z,arm_add_l_x,arm_rot_l_y,elbow_flex_l_z,pro_sup_l_y,wrist_flex_l_z,wrist_dev_l_x,Sailangle-z,Sailangle-x,Sailangle-y,Boardangle-z,Boardangle-x,Boardangle-y,sailing speed,sailing direction,Upwind - 1_ Downwind - 0,sidewind R-1_ L-0,wind speed,wind direction
130.7333,0,0,0,-0.1787959,0.002138387,-0.001440127,-0.1299759,0.0440346,-0.009337094,-0.113465,0.4401631,-0.008961426,-0.1033226,0.8495685,-0.005571569,-0.04982967,0.9308747,-0.08189055,-0.1548988,1.006617,-0.08440726,-0.1770075,1.377388,-0.09227931,-0.1775234,1.380966,0.07768225,0.0130226,1.176913,0.14304,0.2146811,1.206353,-0.004363224,-0.1764916,1.373811,-0.2622409,0.01442138,1.167212,-0.3177964,0.2151855,1.202854,-0.1705417,-0.09992075,0.8491544,-0.1600536,-0.1136278,0.4399845,-0.146754,-0.1257278,0.04381705,-0.1369839,-0.1753012,0.002881664,-0.1452187,0.003337695,-0.003605595,-0.1406718,-0.1636305,0.9264665,-0.06733441,-0.1537299,-0.09727052,-0.8134695,3.230523,0.04418022,-1.31933,-4.016641,0.3641814,1.266768,1.275191,2.081993,-0.2285015,-4.452963,1.509128,0.456817,0.190917,-1.65E-10,0,0.7197054,-0.9757159,1.156835,38.07778,-15.30712,38.07778,77.43585,44.70557,0,0,38.07778,-15.30712,38.07778,77.43585,44.70557,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.75,0,0,0,-0.1787956,0.002133195,-0.001482543,-0.1299749,0.04403117,-0.009365648,-0.1133347,0.4401541,-0.008871734,-0.1030566,0.8495551,-0.005359598,-0.04958661,0.930876,-0.08167906,-0.1546622,1.00661,-0.08416261,-0.1768755,1.377375,-0.09204963,-0.1773858,1.38096,0.0779118,0.01322476,1.176968,0.1432703,0.2148693,1.206454,-0.004142771,-0.1763652,1.37379,-0.2620111,0.01460847,1.167248,-0.3175646,0.2153683,1.202948,-0.1703183,-0.09968825,0.8491625,-0.1598424,-0.1134473,0.4399899,-0.1466769,-0.1255938,0.04382072,-0.1370364,-0.1751713,0.002893738,-0.1452885,0.003466446,-0.003615649,-0.1407294,-0.1634602,0.9264603,-0.0671615,-0.5881608,-0.00908005,-1.468138,3.242758,0.05103891,-1.304203,-4.040264,0.3731149,1.254601,1.27491,2.100698,-0.2456167,-4.465291,1.498247,0.4737309,0.1904267,-1.65E-10,0,0.7313673,-0.9864253,1.147293,38.07915,-15.30702,38.07915,77.43419,44.70616,0,0,38.07915,-15.30702,38.07915,77.43419,44.70616,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.7667,0,0,0,-0.1787955,0.002121934,-0.001504372,-0.1299765,0.04402438,-0.009373704,-0.1136748,0.4401612,-0.008743652,-0.1036635,0.8495683,-0.005088316,-0.0503046,0.9309488,-0.08142196,-0.1554411,1.006601,-0.0838229,-0.177779,1.377359,-0.09170623,-0.1782381,1.380945,0.07825531,0.0124868,1.17704,0.1435529,0.2140753,1.20657,-0.0039279,-0.17732,1.373772,-0.2616678,0.01373146,1.167316,-0.3172755,0.214524,1.203064,-0.1700853,-0.1003905,0.8492141,-0.1595732,-0.1140083,0.4400341,-0.1464911,-0.1260168,0.04385873,-0.1369314,-0.175581,0.002916323,-0.1451865,0.003059456,-0.003532235,-0.1406486,-0.164155,0.9264664,-0.06689874,-0.769752,0.02053557,-2.079035,3.263398,0.05198636,-1.272363,-4.047723,0.3802063,1.219085,1.263695,2.051985,-0.2656615,-4.491472,1.499574,0.5029266,0.1901952,-1.63E-10,0,0.7052594,-1.001959,1.130602,38.08695,-15.30644,38.08695,77.42522,44.70918,0,0,38.08695,-15.30644,38.08695,77.42522,44.70918,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.7833,0,0,0,-0.1787953,0.002115471,-0.00153907,-0.1299762,0.0440203,-0.009395157,-0.1136566,0.4401562,-0.008640155,-0.1036314,0.8495617,-0.004855822,-0.05034248,0.9309733,-0.08120521,-0.1555173,1.006574,-0.08356059,-0.1780479,1.377318,-0.09150126,-0.1784787,1.380932,0.07845977,0.01238971,1.17716,0.1437534,0.2139359,1.206749,-0.003773192,-0.1776171,1.373704,-0.2614623,0.01355786,1.167361,-0.3170668,0.2143571,1.203216,-0.1699118,-0.1004183,0.8492186,-0.159342,-0.1140214,0.4400363,-0.146316,-0.1260141,0.04385918,-0.1368106,-0.1755757,0.002915776,-0.1450767,0.003064542,-0.003525836,-0.1405198,-0.1642657,0.92645,-0.0667106,-0.7946539,0.004847353,-2.352493,3.285569,0.05347677,-1.247201,-4.078256,0.3944066,1.197074,1.264317,2.054562,-0.2837143,-4.518469,1.495374,0.5314657,0.1900494,-1.60E-10,0,0.7064758,-1.015735,1.119379,38.09476,-15.30587,38.09476,77.41627,44.71216,0,0,38.09476,-15.30587,38.09476,77.41627,44.71216,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.8,0,0,0,-0.1787951,0.00211646,-0.001560251,-0.1299748,0.0440207,-0.009412095,-0.1134159,0.4401466,-0.008626049,-0.1031867,0.8495464,-0.004810938,-0.04990803,0.9309561,-0.08116946,-0.1550701,1.006576,-0.08348317,-0.1777552,1.37731,-0.09146104,-0.178132,1.380944,0.07849969,0.01286681,1.177281,0.1437518,0.2143518,1.206915,-0.003849277,-0.1773784,1.373676,-0.2614218,0.01388842,1.167427,-0.3170611,0.2147201,1.203362,-0.1699702,-0.1000238,0.8492182,-0.1592982,-0.1137493,0.4400339,-0.1464632,-0.1258519,0.04385568,-0.1371427,-0.1754252,0.002929934,-0.1454265,0.003213448,-0.003563481,-0.140878,-0.163943,0.9264486,-0.06670563,-0.4353431,0.08407765,-2.315903,3.2898,0.05933355,-1.23066,-4.096467,0.392865,1.178643,1.270179,2.089043,-0.2880221,-4.526247,1.474094,0.5482764,0.1888385,-1.58E-10,0,0.7405159,-1.027626,1.120268,38.10217,-15.30533,38.10217,77.4078,44.71496,0,0,38.10217,-15.30533,38.10217,77.4078,44.71496,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.8167,0,0,0,-0.1787952,0.002115853,-0.001550187,-0.1299755,0.04402042,-0.009403963,-0.1135396,0.4401514,-0.008632519,-0.1034118,0.8495542,-0.004831724,-0.05018384,0.9309693,-0.08121978,-0.1553731,1.006552,-0.08351615,-0.178229,1.377272,-0.0916484,-0.1785442,1.380981,0.07831084,0.01259548,1.177455,0.1435778,0.2140113,1.207095,-0.004116132,-0.1779137,1.373563,-0.2616076,0.01345014,1.167399,-0.317225,0.2143194,1.20347,-0.1702188,-0.1002935,0.8492002,-0.1593198,-0.1139188,0.4400143,-0.1464342,-0.1259373,0.0438347,-0.1370647,-0.1755024,0.002897472,-0.1453402,0.003137889,-0.003557686,-0.1408027,-0.1642454,0.9264326,-0.06678015,-0.3485175,0.09125322,-2.491583,3.295737,0.05777093,-1.220046,-4.102467,0.4009137,1.162118,1.26671,2.071335,-0.2860188,-4.532945,1.470968,0.5604209,0.1905763,-1.57E-10,0,0.7467022,-1.042367,1.12604,38.10929,-15.30481,38.10929,77.39968,44.71764,0,0,38.10929,-15.30481,38.10929,77.39968,44.71764,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.8333,0,0,0,-0.1787952,0.002125339,-0.001540022,-0.1299737,0.04402614,-0.009403067,-0.1131348,0.4401404,-0.008711156,-0.1027382,0.8495359,-0.004997002,-0.04946332,0.9308909,-0.08141641,-0.1546061,1.006537,-0.08373516,-0.1775675,1.377246,-0.09211263,-0.1778316,1.38107,0.07784414,0.01339,1.177646,0.1431902,0.2147522,1.207238,-0.004586663,-0.1773034,1.373421,-0.2620694,0.01410615,1.167277,-0.3176046,0.2150103,1.2035,-0.1706835,-0.09962682,0.849125,-0.1594851,-0.1134413,0.4399446,-0.1466234,-0.1256444,0.04377012,-0.1372771,-0.1752275,0.00285633,-0.1455605,0.003409196,-0.003681867,-0.1410028,-0.1636429,0.9264055,-0.06705252,-0.6874559,0.2010237,-3.138275,3.284865,0.05873613,-1.218242,-4.105185,0.4091925,1.159926,1.28667,2.129193,-0.2738828,-4.524609,1.447022,0.5689394,0.1908401,-1.56E-10,0,0.7986643,-1.058782,1.142184,38.11085,-15.30469,38.11085,77.39783,44.71826,0,0,38.11085,-15.30469,38.11085,77.39783,44.71826,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.85,0,0,0,-0.1787952,0.002128182,-0.001534534,-0.1299733,0.04402787,-0.009400914,-0.1130332,0.4401378,-0.008736217,-0.1025763,0.8495317,-0.005051514,-0.04930403,0.9308687,-0.08149196,-0.1544392,1.006526,-0.0838078,-0.1775508,1.377221,-0.09233775,-0.1777546,1.381119,0.07761743,0.01357639,1.177804,0.1429814,0.214873,1.207407,-0.004882415,-0.177347,1.373323,-0.2622929,0.01412891,1.167236,-0.3178078,0.2150722,1.203598,-0.1709747,-0.09948746,0.8490952,-0.15954,-0.1133526,0.4399165,-0.1466821,-0.1256053,0.04374342,-0.1373396,-0.1751949,0.002836132,-0.1456164,0.003441661,-0.003725115,-0.1410847,-0.1635577,0.9263914,-0.06717013,-0.4222901,0.2257046,-3.597682,3.284224,0.05629561,-1.214377,-4.107755,0.4144981,1.15173,1.292643,2.143689,-0.2697562,-4.526136,1.436883,0.5687173,0.1908616,-1.56E-10,0,0.8280144,-1.072783,1.155676,38.11225,-15.30458,38.11225,77.39614,44.71885,0,0,38.11225,-15.30458,38.11225,77.39614,44.71885,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.8667,0,0,0,-0.1787951,0.002128332,-0.001540907,-0.1299729,0.04402794,-0.009405589,-0.1129366,0.4401337,-0.008715285,-0.10244,0.8495259,-0.005005915,-0.04917046,0.9308572,-0.08145432,-0.1543034,1.006517,-0.08376679,-0.1775483,1.377202,-0.09241045,-0.1776946,1.381156,0.0775435,0.01373525,1.177934,0.1429072,0.2149703,1.207555,-0.005036748,-0.177402,1.373248,-0.2623644,0.01413197,1.167214,-0.3178774,0.2151132,1.203691,-0.1711249,-0.09936195,0.8490812,-0.1594946,-0.1132741,0.4399026,-0.1466844,-0.1255724,0.04372984,-0.1373882,-0.1751674,0.002829334,-0.1456663,0.003468689,-0.00375332,-0.1411485,-0.1634898,0.9263815,-0.06718454,0.2426965,0.1391033,-3.426668,3.284404,0.0571624,-1.211015,-4.111699,0.4209179,1.147869,1.30072,2.157431,-0.2732027,-4.531208,1.42717,0.5682788,0.1908356,-1.55E-10,0,0.850669,-1.087001,1.172516,38.11365,-15.30448,38.11365,77.39446,44.71943,0,0,38.11365,-15.30448,38.11365,77.39446,44.71943,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.8833,0,0,0,-0.1787951,0.002128262,-0.001550109,-0.1299724,0.04402786,-0.009412321,-0.1128306,0.440129,-0.008692337,-0.1022773,0.849519,-0.004953863,-0.04900357,0.9308478,-0.08140204,-0.154133,1.006513,-0.08371522,-0.1774767,1.377189,-0.09245996,-0.1775811,1.381192,0.07749288,0.01392278,1.178042,0.1428661,0.2151127,1.20767,-0.005137922,-0.1773723,1.373186,-0.2624128,0.01420584,1.16719,-0.3179143,0.2152147,1.203758,-0.1712222,-0.09919836,0.8490741,-0.1594425,-0.1131536,0.4398945,-0.1467079,-0.1254932,0.04372135,-0.1374848,-0.1750924,0.002827529,-0.1457706,0.003543001,-0.00377455,-0.1412534,-0.1633779,0.9263749,-0.06719051,0.8916618,-0.1247094,-3.213625,3.283192,0.05877642,-1.209342,-4.117181,0.4249396,1.148324,1.307804,2.172543,-0.2772719,-4.534809,1.416608,0.567884,0.1907691,-1.55E-10,0,0.8689024,-1.102014,1.188404,38.11498,-15.30438,38.11498,77.39284,44.71999,0,0,38.11498,-15.30438,38.11498,77.39284,44.71999,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.9,0,0,0,-0.178795,0.002115643,-0.001577898,-0.129974,0.04402009,-0.009424724,-0.1132716,0.4401398,-0.008587703,-0.1029486,0.8495364,-0.004721538,-0.04972168,0.9309205,-0.08114334,-0.1549022,1.006515,-0.08344907,-0.1783933,1.377181,-0.0922168,-0.1784757,1.381196,0.07773577,0.01314226,1.178149,0.1430931,0.214299,1.207826,-0.004945916,-0.178311,1.373166,-0.2621694,0.01336551,1.167264,-0.3176803,0.2143795,1.203903,-0.171013,-0.09985233,0.8491324,-0.15921,-0.1136205,0.4399437,-0.1465693,-0.1257838,0.04376295,-0.1374371,-0.1753639,0.00284882,-0.1457373,0.003274007,-0.003674363,-0.1412031,-0.164073,0.9263885,-0.06699173,1.13644,0.06323316,-3.457956,3.290152,0.06019508,-1.208113,-4.123526,0.4281743,1.154556,1.277554,2.109646,-0.2951621,-4.547294,1.418343,0.5672844,0.1914854,-1.53E-10,0,0.8533212,-1.119749,1.204067,38.1222,-15.30385,38.1222,77.38459,44.72269,0,0,38.1222,-15.30385,38.1222,77.38459,44.72269,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.9167,0,0,0,-0.1787948,0.002113891,-0.001604247,-0.129973,0.04401872,-0.009444267,-0.1131941,0.4401352,-0.008580824,-0.1026939,0.8495277,-0.004684372,-0.04947314,0.9309144,-0.08110783,-0.1546614,1.006498,-0.08341964,-0.1783975,1.377147,-0.09225582,-0.1784457,1.381195,0.07769596,0.01334283,1.178308,0.1430486,0.2144473,1.208069,-0.005044488,-0.1783493,1.373098,-0.2622076,0.01347348,1.167332,-0.3177167,0.2144944,1.204113,-0.1710947,-0.09959298,0.849118,-0.1591727,-0.1133738,0.4399297,-0.1465385,-0.1255722,0.0437499,-0.1374124,-0.175155,0.002840149,-0.1457182,0.003481898,-0.003698517,-0.1411658,-0.1639425,0.9263743,-0.06699575,1.048263,-0.1046568,-3.273088,3.294657,0.06239156,-1.207939,-4.154248,0.4340543,1.156534,1.264292,2.121007,-0.2994144,-4.55506,1.415414,0.5703041,0.1947212,-1.51E-10,0,0.8854186,-1.127176,1.218649,38.12901,-15.30335,38.12901,77.37683,44.72521,0,0,38.12901,-15.30335,38.12901,77.37683,44.72521,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.9333,0,0,0,-0.1787947,0.002120692,-0.001602171,-0.1299714,0.04402284,-0.009447104,-0.1128032,0.4401226,-0.008605674,-0.1020962,0.8495085,-0.004737852,-0.04882837,0.930859,-0.08116695,-0.1539756,1.006499,-0.08348993,-0.177854,1.377137,-0.09241249,-0.177871,1.381227,0.0775383,0.01401246,1.178434,0.142903,0.215077,1.20823,-0.005237104,-0.177837,1.373047,-0.2623633,0.01405857,1.167344,-0.3178583,0.2150936,1.204234,-0.1712829,-0.09898959,0.8490825,-0.159226,-0.1129823,0.4398979,-0.1467015,-0.1253781,0.04372183,-0.1376815,-0.1749806,0.00283892,-0.1460015,0.003652694,-0.003789644,-0.1414385,-0.1634251,0.9263643,-0.06710357,0.5365853,0.3392308,-3.351473,3.285681,0.06554119,-1.211655,-4.152516,0.4354364,1.158897,1.290703,2.176733,-0.2953906,-4.553964,1.394732,0.5719465,0.1936592,-1.51E-10,0,0.9387202,-1.133792,1.232256,38.13058,-15.30323,38.13058,77.37499,44.72582,0,0,38.13058,-15.30323,38.13058,77.37499,44.72582,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.95,0,0,0,-0.1787947,0.002124004,-0.001595121,-0.129971,0.04402491,-0.009443869,-0.1126666,0.4401188,-0.008624101,-0.1019059,0.8495028,-0.004781285,-0.04863536,0.9308404,-0.08122221,-0.1537787,1.006486,-0.08355325,-0.1778709,1.377107,-0.09258159,-0.1778801,1.381246,0.07736801,0.01412875,1.178586,0.1427792,0.2151673,1.208452,-0.005382412,-0.1778616,1.372968,-0.2625312,0.0141537,1.167364,-0.3179777,0.2151762,1.204408,-0.171424,-0.09880231,0.849056,-0.1592695,-0.1128583,0.4398736,-0.146747,-0.1253133,0.04369931,-0.1377293,-0.1749231,0.002824031,-0.1460431,0.003709788,-0.003831817,-0.1415038,-0.1633317,0.9263499,-0.06719162,0.1898161,0.2105265,-3.222817,3.287126,0.06388178,-1.214063,-4.157268,0.4394684,1.157927,1.302498,2.196183,-0.2918821,-4.560047,1.38683,0.5653902,0.1933226,-1.50E-10,0,0.9748924,-1.141836,1.235098,38.13198,-15.30313,38.13198,77.37332,44.72639,0,0,38.13198,-15.30313,38.13198,77.37332,44.72639,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.9667,0,0,0,-0.1787946,0.002112615,-0.001624525,-0.1299722,0.0440179,-0.0094581,-0.1129996,0.4401259,-0.008512064,-0.1024269,0.8495148,-0.004534096,-0.04920535,0.930902,-0.08095635,-0.154399,1.006477,-0.08328089,-0.1787737,1.37708,-0.09233844,-0.178831,1.381229,0.07761088,0.01334286,1.178745,0.1430813,0.2143965,1.208735,-0.005034387,-0.1787164,1.37293,-0.2622878,0.01349811,1.167495,-0.3176681,0.2144524,1.204681,-0.1710573,-0.09931213,0.8490985,-0.1590221,-0.1132293,0.4399098,-0.1465494,-0.1255552,0.04373041,-0.1375794,-0.1751493,0.002839618,-0.1459106,0.003484587,-0.003757475,-0.1413261,-0.1639458,0.9263537,-0.0669756,0.7168145,0.08858233,-2.02897,3.299594,0.06406842,-1.208867,-4.169181,0.4475727,1.161969,1.281538,2.148638,-0.3108102,-4.578693,1.391028,0.5758707,0.1941608,-1.48E-10,0,0.9806713,-1.156558,1.225037,38.13975,-15.30256,38.13975,77.36452,44.72922,0,0,38.13975,-15.30256,38.13975,77.36452,44.72922,0,0,0,0,0,0,0,0,0,0,1,1,0,0
130.9833,0,0,0,-0.1787944,0.002109171,-0.001652723,-0.1299715,0.04401558,-0.009477312,-0.1129422,0.440121,-0.008465383,-0.1022671,0.8495069,-0.004417992,-0.04904901,0.9309183,-0.0808169,-0.154248,1.006487,-0.0831244,-0.1787573,1.377079,-0.09221793,-0.1788294,1.381245,0.07773101,0.01344041,1.178861,0.1432311,0.2144936,1.20889,-0.004877171,-0.1786852,1.372914,-0.2621669,0.01363593,1.167568,-0.3175104,0.2145641,1.204821,-0.1708806,-0.09914768,0.8491321,-0.158906,-0.1131083,0.4399361,-0.1467264,-0.1254755,0.04375163,-0.13804,-0.1750725,0.002871789,-0.1464075,0.003560049,-0.003746648,-0.1418019,-0.1638612,0.9263635,-0.06691539,1.31554,-0.512625,-0.8303535,3.308962,0.06639089,-1.204411,-4.187377,0.4415984,1.163714,1.275617,2.15697,-0.3205344,-4.589242,1.365637,0.5818176,0.19413,-1.46E-10,0,0.9979286,-1.176935,1.223728,38.14769,-15.30198,38.14769,77.35558,44.73207,0,0,38.14769,-15.30198,38.14769,77.35558,44.73207,0,0,0,0,0,0,0,0,0,0,1,1,0,0
131,0,0,0,-0.1787946,0.002120804,-0.001608612,-0.1299711,0.04402274,-0.009452813,-0.1128107,0.4401229,-0.008634901,-0.1020121,0.8495074,-0.004788374,-0.0488212,0.9308737,-0.08125422,-0.154016,1.006448,-0.08355777,-0.1789208,1.37701,-0.09281664,-0.1788816,1.381259,0.07713024,0.01366303,1.179126,0.1425962,0.2145832,1.209279,-0.005667263,-0.1789599,1.372761,-0.2627635,0.01355699,1.167607,-0.3181353,0.214545,1.205129,-0.1716563,-0.09895879,0.8490486,-0.1592775,-0.1130102,0.4398642,-0.1468195,-0.1254822,0.043689,-0.1378641,-0.1750939,0.002817191,-0.1461839,0.003538725,-0.0038471,-0.1416475,-0.1638091,0.9263275,-0.06729819,1.966622,-0.2883332,-0.4412279,3.305124,0.06617548,-1.198947,-4.200721,0.444703,1.139394,1.277243,2.175895,-0.2924228,-4.598698,1.372859,0.5821417,0.1962995,-1.45E-10,0,1.06224,-1.171647,1.237696,38.15291,-15.3016,38.15291,77.34967,44.73395,0,0,38.15291,-15.3016,38.15291,77.34967,44.73395,0,0,0,0,0,0,0,0,0,0,1,1,0,0
131.0167,0,0,0,-0.1787947,0.002133868,-0.00158231,-0.1299693,0.04403104,-0.009439987,-0.112139,0.4401017,-0.008646593,-0.1011803,0.8494779,-0.004841432,-0.04792629,0.9307738,-0.08133825,-0.1530483,1.006449,-0.08363883,-0.1784533,1.376975,-0.09301997,-0.1782904,1.381288,0.07692521,0.01458514,1.179448,0.1423196,0.2153514,1.209803,-0.006111045,-0.1786162,1.372661,-0.2629651,0.01414348,1.167753,-0.3184042,0.2151923,1.205589,-0.1720897,-0.09815922,0.848978,-0.1593311,-0.1125048,0.4398051,-0.1468243,-0.1252401,0.04363938,-0.1378219,-0.17488,0.002799718,-0.1461315,0.00374866,-0.003983241,-0.141614,-0.1631884,0.9263077,-0.06739734,1.45804,0.06990738,-0.4994037,3.281117,0.06336291,-1.193334,-4.168694,0.4537901,1.12778,1.34916,2.271212,-0.2865782,-4.584782,1.364962,0.5884867,0.1932746,-1.44E-10,0,1.194914,-1.174383,1.269478,38.15647,-15.30134,38.15647,77.34573,44.73518,0,0,38.15647,-15.30134,38.15647,77.34573,44.73518,0,0,0,0,0,0,0,0,0,0,1,1,0,0
131.0333,0,0,0,-0.1787945,0.002129317,-0.001607209,-0.1299691,0.04402788,-0.009457375,-0.11232,0.4401067,-0.00866936,-0.1012481,0.8494823,-0.004860705,-0.04801179,0.9307814,-0.08136645,-0.1531556,1.006426,-0.08368723,-0.1791924,1.376904,-0.09321744,-0.1791207,1.38128,0.0767262,0.01407553,1.179801,0.1422889,0.2148624,1.210441,-0.006055301,-0.1792642,1.372527,-0.2631611,0.013881,1.167936,-0.318429,0.2147923,1.206167,-0.1720281,-0.09821492,0.8489585,-0.15935,-0.1125767,0.4397858,-0.1468646,-0.1253553,0.04362099,-0.137883,-0.175001,0.002787394,-0.1461874,0.003627563,-0.004015952,-0.1416975,-0.1635156,0.9262874,-0.067491,1.547944,0.0980318,-0.1781405,3.29106,0.06393654,-1.198536,-4.200845,0.4627934,1.132521,1.308569,2.245903,-0.2871031,-4.603913,1.353161,0.5737524,0.1970459,-1.44E-10,0,1.276339,-1.18654,1.246274,38.15837,-15.3012,38.15837,77.34351,44.7359,0,0,38.15837,-15.3012,38.15837,77.34351,44.7359,0,0,0,0,0,0,0,0,0,0,1,1,0,0
131.05,0,0,0,-0.1787941,0.002112239,-0.001675817,-0.1299695,0.04401707,-0.00949797,-0.1126517,0.44011,-0.008501157,-0.1016428,0.8494875,-0.004468291,-0.04846413,0.9308496,-0.08094717,-0.1536748,1.006401,-0.08327298,-0.1803785,1.376829,-0.09289719,-0.1805595,1.381231,0.0770457,0.01293132,1.180135,0.1429142,0.2138743,1.211106,-0.005149333,-0.1801976,1.372426,-0.2628401,0.01342181,1.1682,-0.3177968,0.214051,1.206807,-0.1711081,-0.09857923,0.8489979,-0.1589571,-0.112819,0.4398195,-0.146522,-0.1254973,0.04365043,-0.1375889,-0.1751312,0.002805067,-0.1459059,0.003498413,-0.003952936,-0.1413889,-0.164175,0.9262758,-0.06716789,1.093605,-0.01921692,0.1930917,3.308094,0.06242289,-1.200019,-4.242989,0.4815335,1.144035,1.270815,2.198811,-0.3185121,-4.637475,1.358792,0.5707395,0.199588,-1.42E-10,0,1.329266,-1.211448,1.176495,38.16405,-15.30078,38.16405,77.33708,44.73794,0,0,38.16405,-15.30078,38.16405,77.33708,44.73794,0,0,0,0,0,0,0,0,0,0,1,1,0,0
131.0667,0,0,0,-0.1787944,0.002131031,-0.001619444,-0.129968,0.04402881,-0.00946774,-0.1120962,0.4400976,-0.008657195,-0.1008771,0.8494683,-0.004827728,-0.04759983,0.9307519,-0.08132136,-0.1527217,1.006427,-0.08366713,-0.1797713,1.376828,-0.0933223,-0.1801744,1.381228,0.07662026,0.01343678,1.180328,0.1427335,0.2145389,1.211488,-0.005074374,-0.1793683,1.372428,-0.2632649,0.01452948,1.168399,-0.3179739,0.2149325,1.207191,-0.1710251,-0.09780786,0.848943,-0.1593163,-0.1123473,0.4397742,-0.1469053,-0.1252933,0.0436132,-0.137996,-0.1749589,0.002802507,-0.1462938,0.00366797,-0.004078329,-0.1418571,-0.1635272,0.9262777,-0.06750689,1.049354,0.3413228,0.7918203,3.280602,0.0666286,-1.219403,-4.205493,0.4656408,1.146124,1.319784,2.277872,-0.290009,-4.612468,1.342807,0.5436437,0.1962614,-1.42E-10,0,1.449934,-1.202438,1.103959,38.16716,-15.30056,38.16716,77.33365,44.739,0,0,38.16716,-15.30056,38.16716,77.33365,44.739,0,0,0,0,0,0,0,0,0,0,1,1,0,0
131.0833,0,0,0,-0.1787943,0.002129888,-0.001635458,-0.1299675,0.04402752,-0.009482236,-0.1123268,0.4401068,-0.008785931,-0.1008644,0.8494758,-0.005059987,-0.04760283,0.9307496,-0.081575,-0.1527297,1.006417,-0.08391922,-0.1794726,1.376841,-0.0935839,-0.1799196,1.381242,0.07635852,0.01350954,1.180185,0.1425267,0.2146789,1.211177,-0.005224878,-0.1790256,1.372439,-0.2635263,0.0147213,1.168253,-0.3181799,0.2151153,1.206879,-0.1711753,-0.09781659,0.8489241,-0.1595489,-0.1123099,0.439755,-0.1471047,-0.1252403,0.04359418,-0.1381632,-0.1749038,0.002780775,-0.1464609,0.003723142,-0.004092398,-0.142012,-0.1634334,0.9262725,-0.06773042,0.8302981,0.2753543,0.7433838,3.278502,0.06632868,-1.216875,-4.242079,0.460481,1.138378,1.254621,2.245865,-0.2755766,-4.609935,1.337365,0.5538526,0.2003337,-1.41E-10,0,1.398565,-1.195845,1.079542,38.16757,-15.30052,38.16757,77.33295,44.73929,0,0,38.16757,-15.30052,38.16757,77.33295,44.73929,0,0,0,0,0,0,0,0,0,0,1,1,0,0
131.1,0,0,0,-0.1787944,0.002125281,-0.00162486,-0.1299691,0.04402502,-0.009469885,-0.1125724,0.440115,-0.00871925,-0.1014095,0.8494914,-0.004938618,-0.04825473,0.9308227,-0.08146677,-0.153442,1.006409,-0.08373585,-0.1800954,1.37684,-0.09333451,-0.1802981,1.381229,0.0766087,0.01319085,1.180133,0.1424819,0.2141565,1.211063,-0.005559363,-0.1798927,1.372451,-0.2632777,0.01374042,1.168235,-0.3182214,0.2143544,1.206777,-0.1714953,-0.09844857,0.8489742,-0.1594294,-0.1128167,0.4397973,-0.147091,-0.1256178,0.04363007,-0.1382521,-0.1752681,0.002802623,-0.1465594,0.003361092,-0.004013502,-0.1421157,-0.163984,0.9262819,-0.06758982,0.6543904,0.3727234,0.8880092,3.294421,0.06973188,-1.197694,-4.24479,0.4566981,1.105745,1.26104,2.210445,-0.2832197,-4.638081,1.334223,0.5853058,0.1992125,-1.40E-10,0,1.339193,-1.200591,1.12988,38.17389,-15.30006,38.17389,77.32588,44.74148,0,0,38.17389,-15.30006,38.17389,77.32588,44.74148,0,0,0,0,0,0,0,0,0,0,1,1,0,0
